,route_id,service_id,trip_id,trip_headsign,direction_id,route_short_name,route_long_name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,arrival_time,stop_id,stop_sequence,timepoint,stop_name
151338,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,16:59:52,893,22,0,Lake Braddock Dr+Wallingford Dr
151339,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:00:22,824,23,0,Lake Braddock Dr+Blackburn Dr
151340,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:00:52,773,24,0,Lake Braddock Dr+Wesport Ln
151341,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:01:08,763,25,0,Lake Braddock Dr+Burke Rd
151342,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:01:45,800,26,0,Burke Rd+Peppercorn Dr
151343,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:02:00,852,28,1,Burke Rd+Ashbourn Dr
151344,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:02:24,913,29,0,Guinea Rd+Burke Rd
151345,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:02:47,18594,30,0,Guinea Rd+Pierpont St X
151346,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:03:09,770,31,0,Guinea Rd+Lakepointe Dr
151347,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:04:02,716,32,0,Guinea Rd+Falmead Rd
151348,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:04:41,752,33,0,Zion Dr+Hillard Lake Rd
151349,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:05:01,823,34,0,Zion Dr+Grovewood Wy
151350,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:05:12,870,35,0,Zion Dr+Jib Ln
151351,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:05:43,953,36,0,Zion Dr+Windsor Hills Dr
151352,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:06:07,980,37,0,Zion Dr+#10340
151353,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:06:20,995,38,0,Zion Dr+Esabella Ct
151354,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:06:42,1020,39,0,Zion Dr+Sideburn Rd
151355,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:07:24,1181,40,0,Sideburn Rd+Linfield St
151356,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:07:36,1211,41,0,Commonwealth Bl+Commonwealth Ct
151357,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:08:25,1192,42,0,Commonwealth Bl+Roberts Rd
151358,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:09:00,1174,43,0,Commonwealth Bl+Wheatstone Dr
151359,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:09:22,1161,44,0,Commonwealth Bl+Pumphrey Dr
151360,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:09:36,11581,45,0,Commonwealth Bl+Gainsborough Dr
151361,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:10:00,1180,47,1,Commonwealth Bl+Gainsborough Dr
151362,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:10:36,1209,48,0,Commonwealth Bl+Dequincey Dr
151363,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:11:30,1195,49,0,Commonwealth Bl+Coleridge Dr
151364,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:12:03,1165,50,0,Commonwealth Bl+Pommeroy Dr
151365,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:13:38,1067,51,0,Pommeroy Dr+Bacon Ct
151366,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:14:35,996,52,0,Pommeroy Dr+Bronte Dr
151367,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:15:28,940,53,0,Pommeroy Dr+Morley Ct
151368,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:16:15,840,54,0,Pommeroy Dr+Chatsworth Ct
151369,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:17:16,906,55,0,Guinea Rd+Burke Rd
151370,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:17:53,934,56,0,Guinea Rd+Burke Rd
151371,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:18:40,1016,57,0,Guinea Rd+Bronte Dr
151372,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:20:00,1193,59,1,Twinbrook Rd+Heathwood Ct
151373,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:20:59,28710,60,0,Braddock Rd+Twinbrook Rd
151374,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:21:19,1349,61,0,Pickett Rd+Braddock Rd
151375,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:22:14,1459,62,0,Pickett Rd+Helenwood Dr
151376,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:22:43,1536,63,0,Pickett Rd+St Charles Pl
151377,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:23:22,1621,64,0,Pickett Rd+Twinbrook Rd
151378,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:24:09,1512,65,0,Twinbrook Rd+Tara Dr
151379,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:24:47,1415,66,0,Twinbrook Rd+Hermitage Dr
151380,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:25:17,1373,67,0,Twinbrook Rd+Nan Mill Ln
151381,F28,9,1329020,West to Kings Park W,1,F28,Kings Park W Exp,True,True,False,True,False,False,False,20260315,20260613,17:26:00,1289,69,1,Twinbrook Rd+Braddock Rd
151382,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:28:00,13964,2,1,Pentagon+Bay L5
151383,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:48:17,13965,3,0,Braddock Rd+Pt Royal Rd
151384,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:48:36,1106,4,0,Braddock Rd+Queensberry Av
151385,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:49:00,1101,6,1,Braddock Rd+Inverchapel Rd
151386,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:49:35,1102,7,0,Braddock Rd+Glen Park Rd
151387,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:50:36,1092,8,0,Braddock Rd+Wakefield Chapel Rd
151388,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:51:39,1091,9,0,Braddock Rd+Southampton Dr
151389,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:52:50,1065,10,0,Braddock Rd+Stone Haven Dr
151390,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:54:32,1022,11,0,Burke Lake Rd+Grantham St
151391,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:55:00,986,13,1,Burke Lake Rd+Rolling Rd
151392,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:55:19,951,14,0,Burke Lake Rd+Rolling Rd
151393,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:55:36,915,15,0,Burke Lake Rd+Signal Hill Dr
151394,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:57:23,746,16,0,Burke Lake Rd+Lake Braddock Dr
151395,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:57:45,767,17,0,Lake Braddock Dr+Cotherstone Ct
151396,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:58:09,807,18,0,Lake Braddock Dr+Mersea Ct
151397,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:58:38,884,19,0,Lake Braddock Dr+Bromyard Ct
151398,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:58:53,911,20,0,Lake Braddock Dr+Olley Ln
151399,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:59:14,895,21,0,Lake Braddock Dr+Tripolis Ct
151400,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,16:59:52,893,22,0,Lake Braddock Dr+Wallingford Dr
151401,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:00:22,824,23,0,Lake Braddock Dr+Blackburn Dr
151402,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:00:52,773,24,0,Lake Braddock Dr+Wesport Ln
151403,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:01:08,763,25,0,Lake Braddock Dr+Burke Rd
151404,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:01:45,800,26,0,Burke Rd+Peppercorn Dr
151405,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:02:00,852,28,1,Burke Rd+Ashbourn Dr
151406,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:02:24,913,29,0,Guinea Rd+Burke Rd
151407,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:02:47,18594,30,0,Guinea Rd+Pierpont St X
151408,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:03:09,770,31,0,Guinea Rd+Lakepointe Dr
151409,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:04:02,716,32,0,Guinea Rd+Falmead Rd
151410,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:04:41,752,33,0,Zion Dr+Hillard Lake Rd
151411,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:05:01,823,34,0,Zion Dr+Grovewood Wy
151412,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:05:12,870,35,0,Zion Dr+Jib Ln
151413,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:05:43,953,36,0,Zion Dr+Windsor Hills Dr
151414,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:06:07,980,37,0,Zion Dr+#10340
151415,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:06:20,995,38,0,Zion Dr+Esabella Ct
151416,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:06:42,1020,39,0,Zion Dr+Sideburn Rd
151417,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:07:24,1181,40,0,Sideburn Rd+Linfield St
151418,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:07:36,1211,41,0,Commonwealth Bl+Commonwealth Ct
151419,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:08:25,1192,42,0,Commonwealth Bl+Roberts Rd
151420,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:09:00,1174,43,0,Commonwealth Bl+Wheatstone Dr
151421,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:09:22,1161,44,0,Commonwealth Bl+Pumphrey Dr
151422,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:09:36,11581,45,0,Commonwealth Bl+Gainsborough Dr
151423,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:10:00,1180,47,1,Commonwealth Bl+Gainsborough Dr
151424,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:10:36,1209,48,0,Commonwealth Bl+Dequincey Dr
151425,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:11:30,1195,49,0,Commonwealth Bl+Coleridge Dr
151426,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:12:03,1165,50,0,Commonwealth Bl+Pommeroy Dr
151427,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:13:38,1067,51,0,Pommeroy Dr+Bacon Ct
151428,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:14:35,996,52,0,Pommeroy Dr+Bronte Dr
151429,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:15:28,940,53,0,Pommeroy Dr+Morley Ct
151430,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:16:15,840,54,0,Pommeroy Dr+Chatsworth Ct
151431,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:17:16,906,55,0,Guinea Rd+Burke Rd
151432,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:17:53,934,56,0,Guinea Rd+Burke Rd
151433,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:18:40,1016,57,0,Guinea Rd+Bronte Dr
151434,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:20:00,1193,59,1,Twinbrook Rd+Heathwood Ct
151435,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:20:59,28710,60,0,Braddock Rd+Twinbrook Rd
151436,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:21:19,1349,61,0,Pickett Rd+Braddock Rd
151437,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:22:14,1459,62,0,Pickett Rd+Helenwood Dr
151438,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:22:43,1536,63,0,Pickett Rd+St Charles Pl
151439,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:23:22,1621,64,0,Pickett Rd+Twinbrook Rd
151440,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:24:09,1512,65,0,Twinbrook Rd+Tara Dr
151441,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:24:47,1415,66,0,Twinbrook Rd+Hermitage Dr
151442,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:25:17,1373,67,0,Twinbrook Rd+Nan Mill Ln
151443,F28,10,1329040,West to Kings Park W,1,F28,Kings Park W Exp,False,False,True,False,False,False,False,20260315,20260613,17:26:00,1289,69,1,Twinbrook Rd+Braddock Rd
151444,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:28:00,13964,2,1,Pentagon+Bay L5
151445,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:48:17,13965,3,0,Braddock Rd+Pt Royal Rd
151446,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:48:36,1106,4,0,Braddock Rd+Queensberry Av
151447,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:49:00,1101,6,1,Braddock Rd+Inverchapel Rd
151448,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:49:35,1102,7,0,Braddock Rd+Glen Park Rd
151449,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:50:36,1092,8,0,Braddock Rd+Wakefield Chapel Rd
151450,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:51:39,1091,9,0,Braddock Rd+Southampton Dr
151451,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:52:50,1065,10,0,Braddock Rd+Stone Haven Dr
151452,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:54:32,1022,11,0,Burke Lake Rd+Grantham St
151453,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:55:00,986,13,1,Burke Lake Rd+Rolling Rd
151454,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:55:19,951,14,0,Burke Lake Rd+Rolling Rd
151455,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:55:36,915,15,0,Burke Lake Rd+Signal Hill Dr
151456,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:57:23,746,16,0,Burke Lake Rd+Lake Braddock Dr
151457,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:57:45,767,17,0,Lake Braddock Dr+Cotherstone Ct
151458,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:58:09,807,18,0,Lake Braddock Dr+Mersea Ct
151459,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:58:38,884,19,0,Lake Braddock Dr+Bromyard Ct
151460,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:58:53,911,20,0,Lake Braddock Dr+Olley Ln
151461,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:59:14,895,21,0,Lake Braddock Dr+Tripolis Ct
151462,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,16:59:52,893,22,0,Lake Braddock Dr+Wallingford Dr
151463,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:00:22,824,23,0,Lake Braddock Dr+Blackburn Dr
151464,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:00:52,773,24,0,Lake Braddock Dr+Wesport Ln
151465,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:01:08,763,25,0,Lake Braddock Dr+Burke Rd
151466,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:01:45,800,26,0,Burke Rd+Peppercorn Dr
151467,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:02:00,852,28,1,Burke Rd+Ashbourn Dr
151468,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:02:24,913,29,0,Guinea Rd+Burke Rd
151469,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:02:47,18594,30,0,Guinea Rd+Pierpont St X
151470,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:03:09,770,31,0,Guinea Rd+Lakepointe Dr
151471,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:04:02,716,32,0,Guinea Rd+Falmead Rd
151472,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:04:41,752,33,0,Zion Dr+Hillard Lake Rd
151473,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:05:01,823,34,0,Zion Dr+Grovewood Wy
151474,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:05:12,870,35,0,Zion Dr+Jib Ln
151475,F28,6,1329060,West to Kings Park W,1,F28,Kings Park W Exp,False,False,False,False,True,False,False,20260315,20260613,17:05:43,953,36,0,Zion Dr+Windsor Hills Dr
